DiseaseName,DiseaseCode,Country,CountryCode,Registry,Gender,AgeGroup,Incidence,MortalityRate,Year
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Female,30-44,6.49,1.85,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Female,45-59,27.59,17.56,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Female,60-74,89.94,63.75,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Female,75-85+,105.09,124.92,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Male,30-44,5.66,1.89,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Male,45-59,50.67,30.76,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Male,60-74,352.73,248.69,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Naples South,Male,75-85+,503.14,509.13,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Female,15-29,0.62,0.62,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Female,30-44,3.81,1.52,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Female,45-59,22.74,12.99,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Female,60-74,69.6,49.32,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Female,75-85+,68.98,76.52,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Male,0-14,0.0,0.36,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Male,15-29,0.29,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Male,30-44,3.59,1.54,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Male,45-59,36.8,22.31,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Male,60-74,267.09,191.56,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Puglia,Male,75-85+,386.12,416.22,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Female,30-44,3.71,1.86,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Female,45-59,21.6,16.61,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Female,60-74,81.69,36.55,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Female,75-85+,38.23,47.05,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Male,30-44,7.47,3.73,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Male,45-59,45.02,30.62,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Male,60-74,214.15,142.77,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Reggio Calabria,Male,75-85+,316.81,410.99,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Female,0-14,0.0,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Female,15-29,0.0,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Female,30-44,0.0,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Female,45-59,31.24,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Female,60-74,59.42,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Female,75-85+,49.09,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Male,0-14,0.0,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Male,15-29,0.0,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Male,30-44,4.9,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Male,45-59,32.87,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Male,60-74,188.47,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Trapani,Male,75-85+,419.7,,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Female,0-14,0.45,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Female,15-29,0.83,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Female,30-44,3.15,2.01,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Female,45-59,33.23,15.17,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Female,60-74,119.46,61.4,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Female,75-85+,129.89,97.83,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Male,15-29,0.38,0.38,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Male,30-44,4.66,2.62,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Male,45-59,42.06,22.31,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Male,60-74,247.99,138.91,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Tuscany,Male,75-85+,429.52,312.74,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,15-29,0.0,0.29,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,30-44,3.47,1.3,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,45-59,23.22,11.36,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,60-74,101.27,67.36,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,75-85+,144.83,127.35,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,15-29,1.1,0.27,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,30-44,2.37,1.29,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,45-59,30.98,22.17,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,60-74,205.02,150.69,2018
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,75-85+,444.39,433.59,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Female,0-14,0.0,,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Female,30-44,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Female,45-59,42.13,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Female,60-74,149.93,59.97,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Female,75-85+,134.77,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Male,0-14,0.0,,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Male,30-44,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Male,45-59,43.34,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Male,60-74,277.95,0.0,2018
Malignant neoplasm of lung,C0242379,Liechtenstein,LI,Liechtenstein,Male,75-85+,355.24,266.43,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,15-29,,0.42,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,30-44,,2.18,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,45-59,,7.6,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,60-74,,36.96,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,75-85+,,66.59,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,30-44,,3.35,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,45-59,,46.93,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,60-74,,267.46,2018
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,75-85+,,352.96,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,15-29,0.19,0.13,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,30-44,5.26,1.54,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,45-59,65.27,35.52,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,60-74,229.53,146.95,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,75-85+,228.33,197.31,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,15-29,0.24,0.0,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,30-44,5.17,2.62,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,45-59,50.8,31.12,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,60-74,262.81,184.61,2018
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,75-85+,495.82,447.89,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.2,0.0,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,3.67,1.16,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,34.43,16.93,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,209.67,107.97,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,275.67,221.08,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.19,0.56,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,1.65,0.73,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,32.61,18.13,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,211.19,135.19,2018
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,390.23,312.43,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,0-14,0.04,0.0,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,15-29,0.22,0.03,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,30-44,1.67,1.17,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,45-59,30.67,27.51,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,60-74,139.71,131.71,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,75-85+,100.37,125.08,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,0-14,0.07,0.0,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,15-29,0.27,0.12,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,30-44,2.04,1.8,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,45-59,55.52,55.52,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,60-74,285.39,304.11,2018
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,75-85+,349.69,492.27,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,30-44,,3.58,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,45-59,,7.69,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,60-74,,62.01,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,75-85+,,117.62,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,30-44,,14.52,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,45-59,,74.0,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,60-74,,372.19,2018
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,75-85+,,545.29,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,30-44,2.83,0.47,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,45-59,47.21,32.69,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,60-74,177.9,120.01,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,75-85+,129.88,123.34,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,15-29,0.62,0.0,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,30-44,4.69,2.13,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,45-59,59.34,41.01,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,60-74,341.08,221.9,2018
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,75-85+,368.79,374.89,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,30-44,0.88,2.64,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,45-59,52.33,24.99,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,60-74,113.65,66.21,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,75-85+,72.05,60.5,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,15-29,1.37,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,30-44,6.46,3.45,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,45-59,91.35,59.18,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,60-74,364.5,229.54,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,75-85+,412.44,362.82,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,30-44,,0.96,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,45-59,,22.43,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,60-74,,94.68,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,75-85+,,96.36,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,30-44,,2.88,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,45-59,,39.11,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,60-74,,202.34,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,75-85+,,423.48,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Female,30-44,3.12,3.12,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Female,45-59,35.67,23.26,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Female,60-74,61.16,56.79,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Female,75-85+,44.18,56.8,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Male,30-44,10.56,4.52,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Male,45-59,72.09,58.58,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Male,60-74,298.5,237.87,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Castellón,Male,75-85+,420.05,406.36,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,30-44,4.88,1.22,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,45-59,28.24,20.87,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,60-74,85.68,59.98,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,75-85+,60.89,43.13,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,30-44,4.87,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,45-59,64.94,36.6,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,60-74,321.66,206.15,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,75-85+,491.43,365.8,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,30-44,2.05,2.05,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,45-59,18.24,15.36,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,60-74,66.36,49.42,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,75-85+,64.38,54.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,30-44,1.99,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,45-59,51.21,29.95,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,60-74,244.38,199.81,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,75-85+,331.82,337.96,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,30-44,4.18,1.19,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,45-59,29.72,18.97,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,60-74,73.85,33.93,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,75-85+,54.5,34.82,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,30-44,4.43,3.87,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,45-59,59.3,45.24,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,60-74,302.09,253.02,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,75-85+,443.88,361.76,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,30-44,,2.91,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,45-59,,30.95,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,60-74,,75.22,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,75-85+,,68.47,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,0-14,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,15-29,,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,30-44,,1.41,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,45-59,,40.74,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,60-74,,231.67,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,75-85+,,417.61,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Female,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Female,30-44,3.42,1.14,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Female,45-59,38.36,17.43,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Female,60-74,89.25,36.01,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Female,75-85+,52.07,47.34,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Male,15-29,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Male,30-44,10.95,4.38,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Male,45-59,70.04,60.03,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Male,60-74,304.17,200.59,2018
Malignant neoplasm of lung,C0242379,Spain,ES,Tarragona,Male,75-85+,496.41,449.45,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.0,0.11,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,2.01,0.95,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,24.41,13.05,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,153.57,99.72,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,203.98,175.39,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,0.0,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.31,0.1,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,1.82,0.81,2018
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,17.92,10.35,2018
