STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2219512,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,1033040,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2099495,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,3397617,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2161832,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2854212,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2067918,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,1692957,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,1427073,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2356747,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,3287136,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,4645665,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2877059,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,2548861,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,1191470,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2009,,1272784,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2010,,2372635,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2010,,2850353,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,1010700,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2245568,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,972986,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2083487,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,3422705,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2156633,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2880174,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2075129,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,1697166,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,1428620,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2373567,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,3293551,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,4585758,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2878103,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,2528674,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,1175010,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2011,,1268145,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,1263464,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,1172366,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2519448,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2876855,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,4576485,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,3303061,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2368537,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,1695822,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,1427162,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2074398,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2901841,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2149487,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,3430702,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2083852,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,969541,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,2253048,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2012,,1010421,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,1010582,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2259485,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,966167,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2085063,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,3437751,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2143278,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2922783,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2072655,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,1694560,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,1425897,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2363831,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,3310450,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,4566039,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2875180,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,2510409,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,1169763,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2013,,1259137,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL72,Świętokrzyskie,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,1253041,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL84,Podlachia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,1165447,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL71,Łódź,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2498861,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL51,Lower Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2869579,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL22,Silesia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,4548177,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL21,Lesser Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,3316097,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL92,Mazovia Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2355427,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL42,West Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,1691400,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL62,Warmia-Masuria,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,1421264,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL61,Kuyavia-Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2068417,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL91,Warsaw Capital Region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2937140,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2134413,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,3441440,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2083546,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,960226,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,2264817,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2014,,1008564,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL43,Lublin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2015,,1007442,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL63,Pomerania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2015,,2271559,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL52,Opole region,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2015,,956913,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL82,Podkarpacia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2015,,2084264,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL41,Greater Poland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2015,,3447689,,POL,Poland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,PL81,Lubusz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2015,,2126310,,POL,Poland,A,Normal value,0,Units,0,Zero
